LocationTime,LOCATION,INDICATOR,TIME,Value
LVA-2006,LVA,EDUADULT,2006,15.752575
LVA-2007,LVA,EDUADULT,2007,17.294107
LVA-2008,LVA,EDUADULT,2008,18.50391
LVA-2009,LVA,EDUADULT,2009,18.933725
LVA-2010,LVA,EDUADULT,2010,20.449883
LVA-2011,LVA,EDUADULT,2011,20.322981
LVA-2012,LVA,EDUADULT,2012,21.241619
LVA-2013,LVA,EDUADULT,2013,23.036503
LVA-2014,LVA,EDUADULT,2014,21.911348
LVA-2015,LVA,EDUADULT,2015,22.299984
LVA-2016,LVA,EDUADULT,2016,24.061266
LVA-2017,LVA,EDUADULT,2017,24.920851
LVA-2018,LVA,EDUADULT,2018,24.911245
LVA-2019,LVA,EDUADULT,2019,27.114141
LVA-2020,LVA,EDUADULT,2020,28.863485
LVA-1996,LVA,EDUADULT,1996,18.373289
LVA-1997,LVA,EDUADULT,1997,17.842968
LVA-1998,LVA,EDUADULT,1998,18.945898
LVA-1999,LVA,EDUADULT,1999,19.435244
LVA-2000,LVA,EDUADULT,2000,19.878185
LVA-2001,LVA,EDUADULT,2001,20.249584
LVA-2002,LVA,EDUADULT,2002,21.101116
LVA-2003,LVA,EDUADULT,2003,20.640921
LVA-2004,LVA,EDUADULT,2004,22.914892
LVA-2005,LVA,EDUADULT,2005,23.920837
LVA-2006,LVA,EDUADULT,2006,25.482559
LVA-2007,LVA,EDUADULT,2007,26.514925
LVA-2008,LVA,EDUADULT,2008,30.469065
LVA-2009,LVA,EDUADULT,2009,32.029045
LVA-2010,LVA,EDUADULT,2010,32.744148
LVA-2011,LVA,EDUADULT,2011,34.279606
LVA-2012,LVA,EDUADULT,2012,36.352661
LVA-2013,LVA,EDUADULT,2013,38.201538
LVA-2014,LVA,EDUADULT,2014,37.793896
LVA-2015,LVA,EDUADULT,2015,40.124584
LVA-2016,LVA,EDUADULT,2016,41.924561
LVA-2017,LVA,EDUADULT,2017,42.144421
LVA-2018,LVA,EDUADULT,2018,42.31316
LVA-2019,LVA,EDUADULT,2019,43.736454
LVA-2020,LVA,EDUADULT,2020,46.251678
LVA-1996,LVA,EDUADULT,1996,64.637543
LVA-1997,LVA,EDUADULT,1997,66.775696
LVA-1998,LVA,EDUADULT,1998,65.837379
LVA-1999,LVA,EDUADULT,1999,66.038673
LVA-2000,LVA,EDUADULT,2000,65.114769
LVA-2001,LVA,EDUADULT,2001,61.079636
LVA-2002,LVA,EDUADULT,2002,62.44553
LVA-2003,LVA,EDUADULT,2003,64.852242
LVA-2004,LVA,EDUADULT,2004,65.478081
LVA-2005,LVA,EDUADULT,2005,64.854637
LVA-2006,LVA,EDUADULT,2006,64.133751
LVA-2007,LVA,EDUADULT,2007,63.769379
LVA-2008,LVA,EDUADULT,2008,63.956402
LVA-2009,LVA,EDUADULT,2009,64.176041
LVA-2010,LVA,EDUADULT,2010,64.661118
LVA-2011,LVA,EDUADULT,2011,63.935966
LVA-2012,LVA,EDUADULT,2012,64.407547
LVA-2013,LVA,EDUADULT,2013,62.873604
LVA-2014,LVA,EDUADULT,2014,60.299713
LVA-2015,LVA,EDUADULT,2015,61.461857
LVA-2016,LVA,EDUADULT,2016,61.234657
LVA-2017,LVA,EDUADULT,2017,58.580154
LVA-2018,LVA,EDUADULT,2018,58.617363
LVA-2019,LVA,EDUADULT,2019,57.887005
LVA-2020,LVA,EDUADULT,2020,56.795082
LVA-1996,LVA,EDUADULT,1996,63.111546
LVA-1997,LVA,EDUADULT,1997,64.264244
LVA-1998,LVA,EDUADULT,1998,65.522926
LVA-1999,LVA,EDUADULT,1999,65.726517
LVA-2000,LVA,EDUADULT,2000,64.940361
LVA-2001,LVA,EDUADULT,2001,61.673046
LVA-2002,LVA,EDUADULT,2002,63.907536
LVA-2003,LVA,EDUADULT,2003,65.213768
LVA-2004,LVA,EDUADULT,2004,63.711132
LVA-2005,LVA,EDUADULT,2005,63.487476
LVA-2006,LVA,EDUADULT,2006,62.393303
LVA-2007,LVA,EDUADULT,2007,61.287697
LVA-2008,LVA,EDUADULT,2008,58.426247
LVA-2009,LVA,EDUADULT,2009,58.026802
LVA-2010,LVA,EDUADULT,2010,58.977253
LVA-2011,LVA,EDUADULT,2011,56.945705
LVA-2012,LVA,EDUADULT,2012,55.831779
LVA-2013,LVA,EDUADULT,2013,54.25769
LVA-2014,LVA,EDUADULT,2014,52.913544
LVA-2015,LVA,EDUADULT,2015,51.349144
LVA-2016,LVA,EDUADULT,2016,49.874989
LVA-2017,LVA,EDUADULT,2017,49.250313
LVA-2018,LVA,EDUADULT,2018,49.124287
LVA-2019,LVA,EDUADULT,2019,47.907063
LVA-2020,LVA,EDUADULT,2020,46.800278
RUS-2010,RUS,EDUADULT,2010,41.821381
RUS-2011,RUS,EDUADULT,2011,42.036205
RUS-2012,RUS,EDUADULT,2012,41.780033
RUS-2013,RUS,EDUADULT,2013,42.945259
RUS-2014,RUS,EDUADULT,2014,43.34174
RUS-2015,RUS,EDUADULT,2015,44.051537
RUS-2016,RUS,EDUADULT,2016,44.856056
RUS-2017,RUS,EDUADULT,2017,49.453331
RUS-2018,RUS,EDUADULT,2018,49.234489
RUS-2010,RUS,EDUADULT,2010,57.851639
RUS-2011,RUS,EDUADULT,2011,58.022251
RUS-2012,RUS,EDUADULT,2012,58.174297
RUS-2013,RUS,EDUADULT,2013,58.519215
RUS-2014,RUS,EDUADULT,2014,58.748158
RUS-2015,RUS,EDUADULT,2015,59.72374
RUS-2016,RUS,EDUADULT,2016,60.210949
RUS-2017,RUS,EDUADULT,2017,63.214821
RUS-2018,RUS,EDUADULT,2018,63.460545
RUS-2010,RUS,EDUADULT,2010,49.984688
RUS-2011,RUS,EDUADULT,2011,49.677841
RUS-2012,RUS,EDUADULT,2012,50.120735
RUS-2013,RUS,EDUADULT,2013,49.225124
RUS-2014,RUS,EDUADULT,2014,48.90836
RUS-2015,RUS,EDUADULT,2015,48.52499
RUS-2016,RUS,EDUADULT,2016,47.986301
RUS-2017,RUS,EDUADULT,2017,44.953972
RUS-2018,RUS,EDUADULT,2018,45.109924
RUS-2010,RUS,EDUADULT,2010,35.826916
RUS-2011,RUS,EDUADULT,2011,35.69223
RUS-2012,RUS,EDUADULT,2012,35.827011
RUS-2013,RUS,EDUADULT,2013,35.742302
RUS-2014,RUS,EDUADULT,2014,35.59338
RUS-2015,RUS,EDUADULT,2015,34.880711
RUS-2016,RUS,EDUADULT,2016,34.754036
RUS-2017,RUS,EDUADULT,2017,32.779057
RUS-2018,RUS,EDUADULT,2018,32.504326
SVN-2000,SVN,EDUADULT,2000,14.122491
SVN-2002,SVN,EDUADULT,2002,13.418317
SVN-2003,SVN,EDUADULT,2003,15.434653
SVN-2004,SVN,EDUADULT,2004,16.431631
SVN-2005,SVN,EDUADULT,2005,17.583389
SVN-2006,SVN,EDUADULT,2006,18.378719
SVN-2007,SVN,EDUADULT,2007,18.753334
SVN-2008,SVN,EDUADULT,2008,18.982487
SVN-2009,SVN,EDUADULT,2009,18.952723
SVN-2010,SVN,EDUADULT,2010,19.464472
SVN-2011,SVN,EDUADULT,2011,20.281788
SVN-2012,SVN,EDUADULT,2012,21.10297
SVN-2013,SVN,EDUADULT,2013,22.710682
SVN-2014,SVN,EDUADULT,2014,23.440107
SVN-2015,SVN,EDUADULT,2015,24.047276
SVN-2016,SVN,EDUADULT,2016,24.278795
SVN-2017,SVN,EDUADULT,2017,28.41753
SVN-2018,SVN,EDUADULT,2018,26.375181
SVN-2019,SVN,EDUADULT,2019,26.791559
SVN-2020,SVN,EDUADULT,2020,29.27351
SVN-2000,SVN,EDUADULT,2000,17.341646
SVN-2002,SVN,EDUADULT,2002,17.137419
SVN-2003,SVN,EDUADULT,2003,20.10025
SVN-2004,SVN,EDUADULT,2004,21.706018
SVN-2005,SVN,EDUADULT,2005,22.831985
SVN-2006,SVN,EDUADULT,2006,24.460098
SVN-2007,SVN,EDUADULT,2007,25.809883
SVN-2008,SVN,EDUADULT,2008,26.446932
SVN-2009,SVN,EDUADULT,2009,27.864328
SVN-2010,SVN,EDUADULT,2010,28.145533
SVN-2011,SVN,EDUADULT,2011,30.120878
SVN-2012,SVN,EDUADULT,2012,31.995443
SVN-2013,SVN,EDUADULT,2013,33.303898
SVN-2014,SVN,EDUADULT,2014,34.072308
SVN-2015,SVN,EDUADULT,2015,36.687336
SVN-2016,SVN,EDUADULT,2016,37.551964
SVN-2017,SVN,EDUADULT,2017,39.377754
SVN-2018,SVN,EDUADULT,2018,38.859341
SVN-2019,SVN,EDUADULT,2019,40.225487
SVN-2020,SVN,EDUADULT,2020,43.015697
SVN-2000,SVN,EDUADULT,2000,65.1269
SVN-2002,SVN,EDUADULT,2002,67.47995
SVN-2003,SVN,EDUADULT,2003,66.4095
SVN-2004,SVN,EDUADULT,2004,66.640808
SVN-2005,SVN,EDUADULT,2005,65.517113
SVN-2006,SVN,EDUADULT,2006,65.420586
SVN-2007,SVN,EDUADULT,2007,65.292976
SVN-2008,SVN,EDUADULT,2008,65.043884
SVN-2009,SVN,EDUADULT,2009,66.288422
SVN-2010,SVN,EDUADULT,2010,65.687553
SVN-2011,SVN,EDUADULT,2011,66.059586
SVN-2012,SVN,EDUADULT,2012,65.052078
SVN-2013,SVN,EDUADULT,2013,63.500992
SVN-2014,SVN,EDUADULT,2014,63.685753
SVN-2015,SVN,EDUADULT,2015,63.916119
SVN-2016,SVN,EDUADULT,2016,64.348885
SVN-2017,SVN,EDUADULT,2017,60.170712
SVN-2018,SVN,EDUADULT,2018,62.456078
SVN-2019,SVN,EDUADULT,2019,62.466618
SVN-2020,SVN,EDUADULT,2020,61.780827
SVN-2000,SVN,EDUADULT,2000,53.024876
SVN-2002,SVN,EDUADULT,2002,55.913704
SVN-2003,SVN,EDUADULT,2003,54.26038
SVN-2004,SVN,EDUADULT,2004,54.486889
SVN-2005,SVN,EDUADULT,2005,54.582447
SVN-2006,SVN,EDUADULT,2006,54.819218
SVN-2007,SVN,EDUADULT,2007,53.711231
SVN-2008,SVN,EDUADULT,2008,53.529526
SVN-2009,SVN,EDUADULT,2009,53.384491
SVN-2010,SVN,EDUADULT,2010,53.245975
SVN-2011,SVN,EDUADULT,2011,52.404423
SVN-2012,SVN,EDUADULT,2012,51.74625
SVN-2013,SVN,EDUADULT,2013,51.353859
SVN-2014,SVN,EDUADULT,2014,50.168236
SVN-2015,SVN,EDUADULT,2015,48.84737
SVN-2016,SVN,EDUADULT,2016,48.438099
SVN-2017,SVN,EDUADULT,2017,47.523338
SVN-2018,SVN,EDUADULT,2018,48.547001
SVN-2019,SVN,EDUADULT,2019,48.078552
SVN-2020,SVN,EDUADULT,2020,46.343037
ZAF-2010,ZAF,EDUADULT,2010,7.7478127
ZAF-2011,ZAF,EDUADULT,2011,8.0584145
ZAF-2012,ZAF,EDUADULT,2012,10.057694
ZAF-2013,ZAF,EDUADULT,2013,12.8367
ZAF-2014,ZAF,EDUADULT,2014,12.820092
ZAF-2015,ZAF,EDUADULT,2015,12.6703
ZAF-2016,ZAF,EDUADULT,2016,13.194118
ZAF-2017,ZAF,EDUADULT,2017,14.91624
ZAF-2018,ZAF,EDUADULT,2018,14.855694
ZAF-2019,ZAF,EDUADULT,2019,15.127214
ZAF-2020,ZAF,EDUADULT,2020,14.797209
ZAF-2010,ZAF,EDUADULT,2010,6.0362172
ZAF-2011,ZAF,EDUADULT,2011,6.2947421
ZAF-2012,ZAF,EDUADULT,2012,9.1173849
ZAF-2013,ZAF,EDUADULT,2013,12.439316
ZAF-2014,ZAF,EDUADULT,2014,12.702259
ZAF-2015,ZAF,EDUADULT,2015,13.382331
ZAF-2016,ZAF,EDUADULT,2016,14.389567
ZAF-2017,ZAF,EDUADULT,2017,16.05265
ZAF-2018,ZAF,EDUADULT,2018,15.901568
ZAF-2019,ZAF,EDUADULT,2019,16.446951
ZAF-2020,ZAF,EDUADULT,2020,16.851519
ZAF-2010,ZAF,EDUADULT,2010,36.980247
ZAF-2011,ZAF,EDUADULT,2011,37.644058
ZAF-2012,ZAF,EDUADULT,2012,32.816669
ZAF-2013,ZAF,EDUADULT,2013,27.382154
ZAF-2014,ZAF,EDUADULT,2014,28.29941
ZAF-2015,ZAF,EDUADULT,2015,28.257734
ZAF-2016,ZAF,EDUADULT,2016,28.70327
ZAF-2017,ZAF,EDUADULT,2017,29.182283
ZAF-2018,ZAF,EDUADULT,2018,30.129017
ZAF-2019,ZAF,EDUADULT,2019,30.516876
ZAF-2020,ZAF,EDUADULT,2020,32.806484
ZAF-2010,ZAF,EDUADULT,2010,34.792088
ZAF-2011,ZAF,EDUADULT,2011,35.892372
ZAF-2012,ZAF,EDUADULT,2012,31.033089
ZAF-2013,ZAF,EDUADULT,2013,26.144051
ZAF-2014,ZAF,EDUADULT,2014,27.147659
ZAF-2015,ZAF,EDUADULT,2015,26.979023
ZAF-2016,ZAF,EDUADULT,2016,27.295212
ZAF-2017,ZAF,EDUADULT,2017,27.979998
ZAF-2018,ZAF,EDUADULT,2018,28.529285
ZAF-2019,ZAF,EDUADULT,2019,28.988367
ZAF-2020,ZAF,EDUADULT,2020,30.847193
OAVG-1998,OAVG,EDUADULT,1998,21.151056
OAVG-1999,OAVG,EDUADULT,1999,21.40025
OAVG-2000,OAVG,EDUADULT,2000,22.423082
OAVG-2001,OAVG,EDUADULT,2001,22.575648
OAVG-2002,OAVG,EDUADULT,2002,23.445041
OAVG-2003,OAVG,EDUADULT,2003,24.582087
OAVG-2004,OAVG,EDUADULT,2004,25.015519
OAVG-2005,OAVG,EDUADULT,2005,25.813797
OAVG-2006,OAVG,EDUADULT,2006,25.794276
OAVG-2007,OAVG,EDUADULT,2007,26.656707
OAVG-2008,OAVG,EDUADULT,2008,27.340081
OAVG-2009,OAVG,EDUADULT,2009,27.833215
OAVG-2010,OAVG,EDUADULT,2010,28.531816
OAVG-2011,OAVG,EDUADULT,2011,28.910459
OAVG-2012,OAVG,EDUADULT,2012,30.010561
OAVG-2013,OAVG,EDUADULT,2013,30.279518
OAVG-2014,OAVG,EDUADULT,2014,31.213301
OAVG-2015,OAVG,EDUADULT,2015,31.237274
OAVG-2016,OAVG,EDUADULT,2016,32.304706
OAVG-2017,OAVG,EDUADULT,2017,32.765845
OAVG-2018,OAVG,EDUADULT,2018,33.578631
OAVG-2019,OAVG,EDUADULT,2019,34.518311
OAVG-2020,OAVG,EDUADULT,2020,35.64302
OAVG-1998,OAVG,EDUADULT,1998,19.068987
OAVG-1999,OAVG,EDUADULT,1999,19.553185
OAVG-2000,OAVG,EDUADULT,2000,21.690475
OAVG-2001,OAVG,EDUADULT,2001,21.623345
OAVG-2002,OAVG,EDUADULT,2002,23.110121
OAVG-2003,OAVG,EDUADULT,2003,24.734489
OAVG-2004,OAVG,EDUADULT,2004,25.114838
OAVG-2005,OAVG,EDUADULT,2005,26.782889
OAVG-2006,OAVG,EDUADULT,2006,27.22003
OAVG-2007,OAVG,EDUADULT,2007,28.582167
OAVG-2008,OAVG,EDUADULT,2008,29.772256
OAVG-2009,OAVG,EDUADULT,2009,30.774446
OAVG-2010,OAVG,EDUADULT,2010,31.889717
OAVG-2011,OAVG,EDUADULT,2011,32.556911
OAVG-2012,OAVG,EDUADULT,2012,34.291531
OAVG-2013,OAVG,EDUADULT,2013,34.962264
OAVG-2014,OAVG,EDUADULT,2014,35.991608
OAVG-2015,OAVG,EDUADULT,2015,36.597952
OAVG-2016,OAVG,EDUADULT,2016,38.127377
OAVG-2017,OAVG,EDUADULT,2017,38.668392
OAVG-2018,OAVG,EDUADULT,2018,40.071855
OAVG-2019,OAVG,EDUADULT,2019,41.265496
OAVG-2020,OAVG,EDUADULT,2020,42.782585
OAVG-1998,OAVG,EDUADULT,1998,44.250413
OAVG-1999,OAVG,EDUADULT,1999,44.485971
OAVG-2000,OAVG,EDUADULT,2000,44.576412
OAVG-2001,OAVG,EDUADULT,2001,43.672286
OAVG-2002,OAVG,EDUADULT,2002,44.783866
OAVG-2003,OAVG,EDUADULT,2003,44.916874
OAVG-2004,OAVG,EDUADULT,2004,45.595558
OAVG-2005,OAVG,EDUADULT,2005,46.092879
OAVG-2006,OAVG,EDUADULT,2006,46.566704
OAVG-2007,OAVG,EDUADULT,2007,46.207364
OAVG-2008,OAVG,EDUADULT,2008,46.230526
OAVG-2009,OAVG,EDUADULT,2009,46.156551
OAVG-2010,OAVG,EDUADULT,2010,46.301324
OAVG-2011,OAVG,EDUADULT,2011,46.014567
OAVG-2012,OAVG,EDUADULT,2012,46.106488
OAVG-2013,OAVG,EDUADULT,2013,46.080965
OAVG-2014,OAVG,EDUADULT,2014,44.87662
OAVG-2015,OAVG,EDUADULT,2015,44.832463
OAVG-2016,OAVG,EDUADULT,2016,44.85931
OAVG-2017,OAVG,EDUADULT,2017,44.385364
OAVG-2018,OAVG,EDUADULT,2018,44.241083
OAVG-2019,OAVG,EDUADULT,2019,43.793076
OAVG-2020,OAVG,EDUADULT,2020,44.164534
OAVG-1998,OAVG,EDUADULT,1998,40.609317
OAVG-1999,OAVG,EDUADULT,1999,41.194414
OAVG-2000,OAVG,EDUADULT,2000,41.115859
OAVG-2001,OAVG,EDUADULT,2001,40.656424
OAVG-2002,OAVG,EDUADULT,2002,41.666888
OAVG-2003,OAVG,EDUADULT,2003,41.367316
OAVG-2004,OAVG,EDUADULT,2004,41.82249
OAVG-2005,OAVG,EDUADULT,2005,42.250174
OAVG-2006,OAVG,EDUADULT,2006,42.735613
OAVG-2007,OAVG,EDUADULT,2007,42.256723
OAVG-2008,OAVG,EDUADULT,2008,42.070458
OAVG-2009,OAVG,EDUADULT,2009,41.766881
OAVG-2010,OAVG,EDUADULT,2010,41.778912
OAVG-2011,OAVG,EDUADULT,2011,41.467493
OAVG-2012,OAVG,EDUADULT,2012,41.188306
OAVG-2013,OAVG,EDUADULT,2013,41.104848
OAVG-2014,OAVG,EDUADULT,2014,40.134404
OAVG-2015,OAVG,EDUADULT,2015,39.692931
OAVG-2016,OAVG,EDUADULT,2016,39.527382
OAVG-2017,OAVG,EDUADULT,2017,39.287784
OAVG-2018,OAVG,EDUADULT,2018,38.853189
OAVG-2019,OAVG,EDUADULT,2019,38.34835
OAVG-2020,OAVG,EDUADULT,2020,38.610614
ARG-2004,ARG,EDUADULT,2004,51.205463
ARG-2005,ARG,EDUADULT,2005,50.157974
ARG-2006,ARG,EDUADULT,2006,48.472809
ARG-2008,ARG,EDUADULT,2008,45.804825
ARG-2009,ARG,EDUADULT,2009,44.794254
ARG-2010,ARG,EDUADULT,2010,43.36871
ARG-2011,ARG,EDUADULT,2011,42.753086
ARG-2012,ARG,EDUADULT,2012,41.416412
ARG-2013,ARG,EDUADULT,2013,40.635166
ARG-2014,ARG,EDUADULT,2014,41.248135
ARG-2017,ARG,EDUADULT,2017,38.528397
ARG-2018,ARG,EDUADULT,2018,36.971165
ARG-2019,ARG,EDUADULT,2019,35.771305
ARG-2020,ARG,EDUADULT,2020,37.158802
ARG-2004,ARG,EDUADULT,2004,16.711861
ARG-2005,ARG,EDUADULT,2005,17.471054
ARG-2006,ARG,EDUADULT,2006,17.830963
ARG-2008,ARG,EDUADULT,2008,18.973812
ARG-2009,ARG,EDUADULT,2009,19.518599
ARG-2010,ARG,EDUADULT,2010,20.111586
ARG-2011,ARG,EDUADULT,2011,20.237337
ARG-2012,ARG,EDUADULT,2012,20.556126
ARG-2013,ARG,EDUADULT,2013,21.056189
ARG-2014,ARG,EDUADULT,2014,20.534544
ARG-2017,ARG,EDUADULT,2017,21.406713
ARG-2018,ARG,EDUADULT,2018,21.924601
ARG-2019,ARG,EDUADULT,2019,22.811752
ARG-2020,ARG,EDUADULT,2020,22.400209
ARG-2004,ARG,EDUADULT,2004,32.082676
ARG-2005,ARG,EDUADULT,2005,32.370968
ARG-2006,ARG,EDUADULT,2006,33.696232
ARG-2008,ARG,EDUADULT,2008,35.221363
ARG-2009,ARG,EDUADULT,2009,35.687149
ARG-2010,ARG,EDUADULT,2010,36.519707
ARG-2011,ARG,EDUADULT,2011,37.009579
ARG-2012,ARG,EDUADULT,2012,38.027462
ARG-2013,ARG,EDUADULT,2013,38.308643
ARG-2014,ARG,EDUADULT,2014,38.217319
ARG-2017,ARG,EDUADULT,2017,40.064892
ARG-2018,ARG,EDUADULT,2018,41.104233
ARG-2019,ARG,EDUADULT,2019,41.416943
ARG-2020,ARG,EDUADULT,2020,40.44099
IND-2011,IND,EDUADULT,2011,71.298172
IND-2012,IND,EDUADULT,2012,84.892136
IND-2018,IND,EDUADULT,2018,80.105392
IND-2019,IND,EDUADULT,2019,78.520782
IND-2020,IND,EDUADULT,2020,77.645477
IND-2011,IND,EDUADULT,2011,10.595189
IND-2012,IND,EDUADULT,2012,7.1028476
IND-2018,IND,EDUADULT,2018,11.461905
IND-2019,IND,EDUADULT,2019,12.368952
IND-2020,IND,EDUADULT,2020,12.94724
IND-2011,IND,EDUADULT,2011,18.10664
IND-2012,IND,EDUADULT,2012,8.0050173
IND-2018,IND,EDUADULT,2018,8.4327021
IND-2019,IND,EDUADULT,2019,9.1102676
IND-2020,IND,EDUADULT,2020,9.4072857
IND-2011,IND,EDUADULT,2011,13.318929
IND-2012,IND,EDUADULT,2012,5.0370364
IND-2018,IND,EDUADULT,2018,14.003388
IND-2019,IND,EDUADULT,2019,14.956447
IND-2020,IND,EDUADULT,2020,15.272662
IND-2011,IND,EDUADULT,2011,7.7748356
IND-2012,IND,EDUADULT,2012,8.5215807
IND-2018,IND,EDUADULT,2018,8.9572935
IND-2019,IND,EDUADULT,2019,9.8375778
IND-2020,IND,EDUADULT,2020,10.683134
LTU-2000,LTU,EDUADULT,2000,15.770907
LTU-2005,LTU,EDUADULT,2005,12.498502
LTU-2006,LTU,EDUADULT,2006,11.679444
LTU-2007,LTU,EDUADULT,2007,11.068882
LTU-2008,LTU,EDUADULT,2008,9.4485025
LTU-2009,LTU,EDUADULT,2009,8.6813269
LTU-2010,LTU,EDUADULT,2010,8.1011848
LTU-2011,LTU,EDUADULT,2011,7.1331868
LTU-2012,LTU,EDUADULT,2012,6.6762033
LTU-2013,LTU,EDUADULT,2013,6.5573592
LTU-2014,LTU,EDUADULT,2014,8.8240929
LTU-2015,LTU,EDUADULT,2015,8.6442165
LTU-2016,LTU,EDUADULT,2016,7.4843569
LTU-2017,LTU,EDUADULT,2017,7.1719623
LTU-2018,LTU,EDUADULT,2018,7.0224643
LTU-2019,LTU,EDUADULT,2019,6.7358012
LTU-2020,LTU,EDUADULT,2020,6.3598828
LTU-2000,LTU,EDUADULT,2000,41.801403
LTU-2005,LTU,EDUADULT,2005,26.547928
LTU-2006,LTU,EDUADULT,2006,26.751383
LTU-2007,LTU,EDUADULT,2007,28.931429
LTU-2008,LTU,EDUADULT,2008,30.408518
LTU-2009,LTU,EDUADULT,2009,30.958277
LTU-2010,LTU,EDUADULT,2010,32.440029
LTU-2011,LTU,EDUADULT,2011,33.489258
LTU-2012,LTU,EDUADULT,2012,34.05378
LTU-2013,LTU,EDUADULT,2013,35.19833
LTU-2014,LTU,EDUADULT,2014,36.668087
LTU-2015,LTU,EDUADULT,2015,38.724106
LTU-2016,LTU,EDUADULT,2016,39.732628
LTU-2017,LTU,EDUADULT,2017,40.273941
LTU-2018,LTU,EDUADULT,2018,41.654594
LTU-2019,LTU,EDUADULT,2019,43.149418
LTU-2020,LTU,EDUADULT,2020,44.13818
LTU-2000,LTU,EDUADULT,2000,42.427689
LTU-2005,LTU,EDUADULT,2005,60.953571
LTU-2006,LTU,EDUADULT,2006,61.569172
LTU-2007,LTU,EDUADULT,2007,59.999691
LTU-2008,LTU,EDUADULT,2008,60.142979
LTU-2009,LTU,EDUADULT,2009,60.360397
LTU-2010,LTU,EDUADULT,2010,59.458786
LTU-2011,LTU,EDUADULT,2011,59.377556
LTU-2012,LTU,EDUADULT,2012,59.27002
LTU-2013,LTU,EDUADULT,2013,58.244312
LTU-2014,LTU,EDUADULT,2014,54.50782
LTU-2015,LTU,EDUADULT,2015,52.63168
LTU-2016,LTU,EDUADULT,2016,52.783016
LTU-2017,LTU,EDUADULT,2017,52.554096
LTU-2018,LTU,EDUADULT,2018,51.322941
LTU-2019,LTU,EDUADULT,2019,50.11478
LTU-2020,LTU,EDUADULT,2020,49.501938
LTU-2000,LTU,EDUADULT,2000,36.83659
LTU-2005,LTU,EDUADULT,2005,22.643324
LTU-2006,LTU,EDUADULT,2006,22.360903
LTU-2007,LTU,EDUADULT,2007,24.544004
LTU-2008,LTU,EDUADULT,2008,25.308851
LTU-2009,LTU,EDUADULT,2009,25.473921
LTU-2010,LTU,EDUADULT,2010,26.000668
LTU-2011,LTU,EDUADULT,2011,27.032896
LTU-2012,LTU,EDUADULT,2012,27.258413
LTU-2013,LTU,EDUADULT,2013,28.289999
LTU-2014,LTU,EDUADULT,2014,30.187037
LTU-2015,LTU,EDUADULT,2015,31.510479
LTU-2016,LTU,EDUADULT,2016,31.748549
LTU-2017,LTU,EDUADULT,2017,32.630604
LTU-2018,LTU,EDUADULT,2018,33.979832
LTU-2019,LTU,EDUADULT,2019,35.487518
LTU-2020,LTU,EDUADULT,2020,36.994785
LTU-2000,LTU,EDUADULT,2000,46.26981
LTU-2005,LTU,EDUADULT,2005,30.080574
LTU-2006,LTU,EDUADULT,2006,30.722498
LTU-2007,LTU,EDUADULT,2007,32.90799
LTU-2008,LTU,EDUADULT,2008,35.041939
LTU-2009,LTU,EDUADULT,2009,35.96101
LTU-2010,LTU,EDUADULT,2010,38.24588
LTU-2011,LTU,EDUADULT,2011,39.308311
LTU-2012,LTU,EDUADULT,2012,40.19408
LTU-2013,LTU,EDUADULT,2013,41.460518
LTU-2014,LTU,EDUADULT,2014,42.570419
LTU-2015,LTU,EDUADULT,2015,45.31752
LTU-2016,LTU,EDUADULT,2016,47.049824
LTU-2017,LTU,EDUADULT,2017,47.334618
LTU-2018,LTU,EDUADULT,2018,48.837761
LTU-2019,LTU,EDUADULT,2019,50.450352
LTU-2020,LTU,EDUADULT,2020,51.099312
CRI-1990,CRI,EDUADULT,1990,74.924744
CRI-1991,CRI,EDUADULT,1991,76.039444
CRI-1992,CRI,EDUADULT,1992,73.690758
CRI-1993,CRI,EDUADULT,1993,72.007347
CRI-1994,CRI,EDUADULT,1994,71.285805
CRI-1995,CRI,EDUADULT,1995,70.217255
CRI-1996,CRI,EDUADULT,1996,70.934433
CRI-1997,CRI,EDUADULT,1997,69.637726
CRI-1998,CRI,EDUADULT,1998,68.202065
CRI-1999,CRI,EDUADULT,1999,67.841637
CRI-2000,CRI,EDUADULT,2000,69.6353
CRI-2001,CRI,EDUADULT,2001,68.293747
CRI-2002,CRI,EDUADULT,2002,67.236092
CRI-2003,CRI,EDUADULT,2003,65.91481
CRI-2004,CRI,EDUADULT,2004,65.916557
CRI-2005,CRI,EDUADULT,2005,64.873169
CRI-2006,CRI,EDUADULT,2006,64.274269
CRI-2007,CRI,EDUADULT,2007,62.960529
CRI-2008,CRI,EDUADULT,2008,61.940212
CRI-2009,CRI,EDUADULT,2009,61.093235
CRI-2010,CRI,EDUADULT,2010,63.147984
CRI-2011,CRI,EDUADULT,2011,62.58416
CRI-2012,CRI,EDUADULT,2012,60.889778
CRI-2013,CRI,EDUADULT,2013,59.697968
CRI-2014,CRI,EDUADULT,2014,59.457653
CRI-2015,CRI,EDUADULT,2015,60.632359
CRI-2016,CRI,EDUADULT,2016,60.063385
CRI-2017,CRI,EDUADULT,2017,60.489311
CRI-2018,CRI,EDUADULT,2018,60.770302
CRI-2019,CRI,EDUADULT,2019,57.304142
CRI-2020,CRI,EDUADULT,2020,57.331299
CRI-1990,CRI,EDUADULT,1990,11.914576
CRI-1991,CRI,EDUADULT,1991,10.755275
