LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
OECD-2014,OECD,EMP,WOMEN,2014,260084.6
OECD-2015,OECD,EMP,WOMEN,2015,264390.8
OECD-2016,OECD,EMP,WOMEN,2016,269004.5
OECD-2017,OECD,EMP,WOMEN,2017,273237.0
OECD-2018,OECD,EMP,WOMEN,2018,278310.8
OECD-2019,OECD,EMP,WOMEN,2019,282820.5
OECD-2020,OECD,EMP,WOMEN,2020,271936.5
OECD-2007,OECD,EMP,MEN,2007,75.82504
OECD-2008,OECD,EMP,MEN,2008,75.46906
OECD-2009,OECD,EMP,MEN,2009,72.74043
OECD-2010,OECD,EMP,MEN,2010,72.50462
OECD-2011,OECD,EMP,MEN,2011,72.9173
OECD-2012,OECD,EMP,MEN,2012,73.07888
OECD-2013,OECD,EMP,MEN,2013,73.1057
OECD-2014,OECD,EMP,MEN,2014,73.68803
OECD-2015,OECD,EMP,MEN,2015,74.24908
OECD-2016,OECD,EMP,MEN,2016,74.82346
OECD-2017,OECD,EMP,MEN,2017,75.50504
OECD-2018,OECD,EMP,MEN,2018,76.10612
OECD-2019,OECD,EMP,MEN,2019,76.23476
OECD-2020,OECD,EMP,MEN,2020,73.31558
OECD-2007,OECD,EMP,TOT,2007,66.26337
OECD-2008,OECD,EMP,TOT,2008,66.21275
OECD-2009,OECD,EMP,TOT,2009,64.43732
OECD-2010,OECD,EMP,TOT,2010,64.30033
OECD-2011,OECD,EMP,TOT,2011,64.66471
OECD-2012,OECD,EMP,TOT,2012,64.91375
OECD-2013,OECD,EMP,TOT,2013,65.11784
OECD-2014,OECD,EMP,TOT,2014,65.68324
OECD-2015,OECD,EMP,TOT,2015,66.28265
OECD-2016,OECD,EMP,TOT,2016,66.94323
OECD-2017,OECD,EMP,TOT,2017,67.68941
OECD-2018,OECD,EMP,TOT,2018,68.37341
OECD-2019,OECD,EMP,TOT,2019,68.77734
OECD-2020,OECD,EMP,TOT,2020,66.00873
OECD-2007,OECD,EMP,WOMEN,2007,56.89537
OECD-2008,OECD,EMP,WOMEN,2008,57.13539
OECD-2009,OECD,EMP,WOMEN,2009,56.28649
OECD-2010,OECD,EMP,WOMEN,2010,56.24229
OECD-2011,OECD,EMP,WOMEN,2011,56.55398
OECD-2012,OECD,EMP,WOMEN,2012,56.91413
OECD-2013,OECD,EMP,WOMEN,2013,57.29007
OECD-2014,OECD,EMP,WOMEN,2014,57.82927
OECD-2015,OECD,EMP,WOMEN,2015,58.46337
OECD-2016,OECD,EMP,WOMEN,2016,59.19717
OECD-2017,OECD,EMP,WOMEN,2017,60.00104
OECD-2018,OECD,EMP,WOMEN,2018,60.76051
OECD-2019,OECD,EMP,WOMEN,2019,61.43134
OECD-2020,OECD,EMP,WOMEN,2020,58.80215
AUS-1990-Q1,AUS,EMP,MEN,1990,4610.293
AUS-1990-Q2,AUS,EMP,MEN,1990,4622.896
AUS-1990-Q3,AUS,EMP,MEN,1990,4602.383
AUS-1990-Q4,AUS,EMP,MEN,1990,4559.255
AUS-1991-Q1,AUS,EMP,MEN,1991,4502.595
AUS-1991-Q2,AUS,EMP,MEN,1991,4453.348
AUS-1991-Q3,AUS,EMP,MEN,1991,4419.474
AUS-1991-Q4,AUS,EMP,MEN,1991,4408.678
AUS-1992-Q1,AUS,EMP,MEN,1992,4410.982
AUS-1992-Q2,AUS,EMP,MEN,1992,4405.432
AUS-1992-Q3,AUS,EMP,MEN,1992,4407.245
AUS-1992-Q4,AUS,EMP,MEN,1992,4373.614
AUS-1993-Q1,AUS,EMP,MEN,1993,4383.102
AUS-1993-Q2,AUS,EMP,MEN,1993,4385.424
AUS-1993-Q3,AUS,EMP,MEN,1993,4403.234
AUS-1993-Q4,AUS,EMP,MEN,1993,4440.569
AUS-1994-Q1,AUS,EMP,MEN,1994,4469.478
AUS-1994-Q2,AUS,EMP,MEN,1994,4507.363
AUS-1994-Q3,AUS,EMP,MEN,1994,4559.452
AUS-1994-Q4,AUS,EMP,MEN,1994,4585.642
AUS-1995-Q1,AUS,EMP,MEN,1995,4631.791
AUS-1995-Q2,AUS,EMP,MEN,1995,4654.758
AUS-1995-Q3,AUS,EMP,MEN,1995,4679.279
AUS-1995-Q4,AUS,EMP,MEN,1995,4688.899
AUS-1996-Q1,AUS,EMP,MEN,1996,4700.905
AUS-1996-Q2,AUS,EMP,MEN,1996,4720.983
AUS-1996-Q3,AUS,EMP,MEN,1996,4721.739
AUS-1996-Q4,AUS,EMP,MEN,1996,4717.876
AUS-1997-Q1,AUS,EMP,MEN,1997,4724.444
AUS-1997-Q2,AUS,EMP,MEN,1997,4725.599
AUS-1997-Q3,AUS,EMP,MEN,1997,4730.729
AUS-1997-Q4,AUS,EMP,MEN,1997,4775.308
AUS-1998-Q1,AUS,EMP,MEN,1998,4792.322
AUS-1998-Q2,AUS,EMP,MEN,1998,4802.31
AUS-1998-Q3,AUS,EMP,MEN,1998,4811.712
AUS-1998-Q4,AUS,EMP,MEN,1998,4835.618
AUS-1999-Q1,AUS,EMP,MEN,1999,4860.731
AUS-1999-Q2,AUS,EMP,MEN,1999,4876.038
AUS-1999-Q3,AUS,EMP,MEN,1999,4900.04
AUS-1999-Q4,AUS,EMP,MEN,1999,4916.652
AUS-2000-Q1,AUS,EMP,MEN,2000,4936.529
AUS-2000-Q2,AUS,EMP,MEN,2000,4971.263
AUS-2000-Q3,AUS,EMP,MEN,2000,5007.305
AUS-2000-Q4,AUS,EMP,MEN,2000,4989.437
AUS-2001-Q1,AUS,EMP,MEN,2001,4983.847
AUS-2001-Q2,AUS,EMP,MEN,2001,4994.593
AUS-2001-Q3,AUS,EMP,MEN,2001,5016.63
AUS-2001-Q4,AUS,EMP,MEN,2001,5032.783
AUS-2002-Q1,AUS,EMP,MEN,2002,5058.863
AUS-2002-Q2,AUS,EMP,MEN,2002,5088.979
AUS-2002-Q3,AUS,EMP,MEN,2002,5107.537
AUS-2002-Q4,AUS,EMP,MEN,2002,5134.344
AUS-2003-Q1,AUS,EMP,MEN,2003,5174.12
AUS-2003-Q2,AUS,EMP,MEN,2003,5156.458
AUS-2003-Q3,AUS,EMP,MEN,2003,5186.144
AUS-2003-Q4,AUS,EMP,MEN,2003,5237.32
AUS-2004-Q1,AUS,EMP,MEN,2004,5266.203
AUS-2004-Q2,AUS,EMP,MEN,2004,5281.859
AUS-2004-Q3,AUS,EMP,MEN,2004,5288.146
AUS-2004-Q4,AUS,EMP,MEN,2004,5339.603
AUS-2005-Q1,AUS,EMP,MEN,2005,5393.205
AUS-2005-Q2,AUS,EMP,MEN,2005,5438.467
AUS-2005-Q3,AUS,EMP,MEN,2005,5463.93
AUS-2005-Q4,AUS,EMP,MEN,2005,5465.202
AUS-2006-Q1,AUS,EMP,MEN,2006,5494.871
AUS-2006-Q2,AUS,EMP,MEN,2006,5529.783
AUS-2006-Q3,AUS,EMP,MEN,2006,5586.433
AUS-2006-Q4,AUS,EMP,MEN,2006,5619.014
AUS-2007-Q1,AUS,EMP,MEN,2007,5662.668
AUS-2007-Q2,AUS,EMP,MEN,2007,5721.631
AUS-2007-Q3,AUS,EMP,MEN,2007,5759.375
AUS-2007-Q4,AUS,EMP,MEN,2007,5780.103
AUS-2008-Q1,AUS,EMP,MEN,2008,5838.697
AUS-2008-Q2,AUS,EMP,MEN,2008,5864.459
AUS-2008-Q3,AUS,EMP,MEN,2008,5902.006
AUS-2008-Q4,AUS,EMP,MEN,2008,5901.444
AUS-2009-Q1,AUS,EMP,MEN,2009,5867.129
AUS-2009-Q2,AUS,EMP,MEN,2009,5848.936
AUS-2009-Q3,AUS,EMP,MEN,2009,5879.703
AUS-2009-Q4,AUS,EMP,MEN,2009,5909.498
AUS-2010-Q1,AUS,EMP,MEN,2010,5965.291
AUS-2010-Q2,AUS,EMP,MEN,2010,5982.218
AUS-2010-Q3,AUS,EMP,MEN,2010,6039.276
AUS-2010-Q4,AUS,EMP,MEN,2010,6091.313
AUS-2011-Q1,AUS,EMP,MEN,2011,6118.549
AUS-2011-Q2,AUS,EMP,MEN,2011,6091.06
AUS-2011-Q3,AUS,EMP,MEN,2011,6098.374
AUS-2011-Q4,AUS,EMP,MEN,2011,6116.813
AUS-2012-Q1,AUS,EMP,MEN,2012,6145.42
AUS-2012-Q2,AUS,EMP,MEN,2012,6160.95
AUS-2012-Q3,AUS,EMP,MEN,2012,6156.953
AUS-2012-Q4,AUS,EMP,MEN,2012,6185.068
AUS-2013-Q1,AUS,EMP,MEN,2013,6205.844
AUS-2013-Q2,AUS,EMP,MEN,2013,6209.453
AUS-2013-Q3,AUS,EMP,MEN,2013,6200.168
AUS-2013-Q4,AUS,EMP,MEN,2013,6184.883
AUS-2014-Q1,AUS,EMP,MEN,2014,6203.846
AUS-2014-Q2,AUS,EMP,MEN,2014,6221.417
AUS-2014-Q3,AUS,EMP,MEN,2014,6229.872
AUS-2014-Q4,AUS,EMP,MEN,2014,6247.116
AUS-2015-Q1,AUS,EMP,MEN,2015,6292.911
AUS-2015-Q2,AUS,EMP,MEN,2015,6309.033
AUS-2015-Q3,AUS,EMP,MEN,2015,6323.006
AUS-2015-Q4,AUS,EMP,MEN,2015,6367.111
AUS-2016-Q1,AUS,EMP,MEN,2016,6387.954
AUS-2016-Q2,AUS,EMP,MEN,2016,6389.108
AUS-2016-Q3,AUS,EMP,MEN,2016,6401.964
AUS-2016-Q4,AUS,EMP,MEN,2016,6419.559
AUS-2017-Q1,AUS,EMP,MEN,2017,6448.079
AUS-2017-Q2,AUS,EMP,MEN,2017,6515.085
AUS-2017-Q3,AUS,EMP,MEN,2017,6557.033
AUS-2017-Q4,AUS,EMP,MEN,2017,6592.486
AUS-2018-Q1,AUS,EMP,MEN,2018,6629.18
AUS-2018-Q2,AUS,EMP,MEN,2018,6647.542
AUS-2018-Q3,AUS,EMP,MEN,2018,6709.239
AUS-2018-Q4,AUS,EMP,MEN,2018,6742.967
AUS-2019-Q1,AUS,EMP,MEN,2019,6767.336
AUS-2019-Q2,AUS,EMP,MEN,2019,6813.689
AUS-2019-Q3,AUS,EMP,MEN,2019,6838.688
AUS-2019-Q4,AUS,EMP,MEN,2019,6829.029
AUS-2020-Q1,AUS,EMP,MEN,2020,6838.853
AUS-2020-Q2,AUS,EMP,MEN,2020,6528.209
AUS-2020-Q3,AUS,EMP,MEN,2020,6629.254
AUS-2020-Q4,AUS,EMP,MEN,2020,6770.191
AUS-1990-Q1,AUS,EMP,TOT,1990,7848.965
AUS-1990-Q2,AUS,EMP,TOT,1990,7888.652
AUS-1990-Q3,AUS,EMP,TOT,1990,7870.336
AUS-1990-Q4,AUS,EMP,TOT,1990,7817.402
AUS-1991-Q1,AUS,EMP,TOT,1991,7735.697
AUS-1991-Q2,AUS,EMP,TOT,1991,7682.555
AUS-1991-Q3,AUS,EMP,TOT,1991,7637.351
AUS-1991-Q4,AUS,EMP,TOT,1991,7609.954
AUS-1992-Q1,AUS,EMP,TOT,1992,7638.095
AUS-1992-Q2,AUS,EMP,TOT,1992,7626.366
AUS-1992-Q3,AUS,EMP,TOT,1992,7652.333
AUS-1992-Q4,AUS,EMP,TOT,1992,7604.333
AUS-1993-Q1,AUS,EMP,TOT,1993,7621.406
AUS-1993-Q2,AUS,EMP,TOT,1993,7617.168
AUS-1993-Q3,AUS,EMP,TOT,1993,7649.878
AUS-1993-Q4,AUS,EMP,TOT,1993,7731.398
AUS-1994-Q1,AUS,EMP,TOT,1994,7787.851
AUS-1994-Q2,AUS,EMP,TOT,1994,7846.844
AUS-1994-Q3,AUS,EMP,TOT,1994,7953.934
AUS-1994-Q4,AUS,EMP,TOT,1994,8000.868
AUS-1995-Q1,AUS,EMP,TOT,1995,8082.994
AUS-1995-Q2,AUS,EMP,TOT,1995,8175.729
AUS-1995-Q3,AUS,EMP,TOT,1995,8222.827
AUS-1995-Q4,AUS,EMP,TOT,1995,8263.901
AUS-1996-Q1,AUS,EMP,TOT,1996,8282.25
AUS-1996-Q2,AUS,EMP,TOT,1996,8300.91
AUS-1996-Q3,AUS,EMP,TOT,1996,8302.015
AUS-1996-Q4,AUS,EMP,TOT,1996,8308.916
AUS-1997-Q1,AUS,EMP,TOT,1997,8336.111
AUS-1997-Q2,AUS,EMP,TOT,1997,8333.971
AUS-1997-Q3,AUS,EMP,TOT,1997,8358.729
AUS-1997-Q4,AUS,EMP,TOT,1997,8423.019
AUS-1998-Q1,AUS,EMP,TOT,1998,8449.837
AUS-1998-Q2,AUS,EMP,TOT,1998,8493.946
AUS-1998-Q3,AUS,EMP,TOT,1998,8541.581
AUS-1998-Q4,AUS,EMP,TOT,1998,8578.451
AUS-1999-Q1,AUS,EMP,TOT,1999,8600.424
AUS-1999-Q2,AUS,EMP,TOT,1999,8631.747
AUS-1999-Q3,AUS,EMP,TOT,1999,8689.792
AUS-1999-Q4,AUS,EMP,TOT,1999,8759.701
AUS-2000-Q1,AUS,EMP,TOT,2000,8788.012
AUS-2000-Q2,AUS,EMP,TOT,2000,8884.562
AUS-2000-Q3,AUS,EMP,TOT,2000,8988.76
AUS-2000-Q4,AUS,EMP,TOT,2000,8936.075
AUS-2001-Q1,AUS,EMP,TOT,2001,8957.201
AUS-2001-Q2,AUS,EMP,TOT,2001,9009.029
AUS-2001-Q3,AUS,EMP,TOT,2001,9032.71
AUS-2001-Q4,AUS,EMP,TOT,2001,9062.931
AUS-2002-Q1,AUS,EMP,TOT,2002,9115.318
AUS-2002-Q2,AUS,EMP,TOT,2002,9138.388
AUS-2002-Q3,AUS,EMP,TOT,2002,9205.69
AUS-2002-Q4,AUS,EMP,TOT,2002,9282.18
AUS-2003-Q1,AUS,EMP,TOT,2003,9382.305
AUS-2003-Q2,AUS,EMP,TOT,2003,9361.623
AUS-2003-Q3,AUS,EMP,TOT,2003,9383.959
AUS-2003-Q4,AUS,EMP,TOT,2003,9440.246
AUS-2004-Q1,AUS,EMP,TOT,2004,9475.358
AUS-2004-Q2,AUS,EMP,TOT,2004,9520.77
AUS-2004-Q3,AUS,EMP,TOT,2004,9554.801
AUS-2004-Q4,AUS,EMP,TOT,2004,9673.678
AUS-2005-Q1,AUS,EMP,TOT,2005,9778.294
AUS-2005-Q2,AUS,EMP,TOT,2005,9859.703
AUS-2005-Q3,AUS,EMP,TOT,2005,9924.225
AUS-2005-Q4,AUS,EMP,TOT,2005,9944.348
AUS-2006-Q1,AUS,EMP,TOT,2006,9994.031
AUS-2006-Q2,AUS,EMP,TOT,2006,10073.16
AUS-2006-Q3,AUS,EMP,TOT,2006,10187.78
AUS-2006-Q4,AUS,EMP,TOT,2006,10235.67
AUS-2007-Q1,AUS,EMP,TOT,2007,10306.7
AUS-2007-Q2,AUS,EMP,TOT,2007,10397.2
AUS-2007-Q3,AUS,EMP,TOT,2007,10481.61
AUS-2007-Q4,AUS,EMP,TOT,2007,10549.03
AUS-2008-Q1,AUS,EMP,TOT,2008,10644.09
AUS-2008-Q2,AUS,EMP,TOT,2008,10707.15
AUS-2008-Q3,AUS,EMP,TOT,2008,10774.21
AUS-2008-Q4,AUS,EMP,TOT,2008,10785.57
AUS-2009-Q1,AUS,EMP,TOT,2009,10788.59
AUS-2009-Q2,AUS,EMP,TOT,2009,10773.87
AUS-2009-Q3,AUS,EMP,TOT,2009,10799.75
AUS-2009-Q4,AUS,EMP,TOT,2009,10852.6
AUS-2010-Q1,AUS,EMP,TOT,2010,10926.97
AUS-2010-Q2,AUS,EMP,TOT,2010,10956.15
AUS-2010-Q3,AUS,EMP,TOT,2010,11056.05
AUS-2010-Q4,AUS,EMP,TOT,2010,11145.37
AUS-2011-Q1,AUS,EMP,TOT,2011,11196.16
AUS-2011-Q2,AUS,EMP,TOT,2011,11186.73
AUS-2011-Q3,AUS,EMP,TOT,2011,11225.3
AUS-2011-Q4,AUS,EMP,TOT,2011,11244.32
AUS-2012-Q1,AUS,EMP,TOT,2012,11302.17
AUS-2012-Q2,AUS,EMP,TOT,2012,11341.45
AUS-2012-Q3,AUS,EMP,TOT,2012,11367.22
AUS-2012-Q4,AUS,EMP,TOT,2012,11390.71
AUS-2013-Q1,AUS,EMP,TOT,2013,11453.78
AUS-2013-Q2,AUS,EMP,TOT,2013,11465.12
AUS-2013-Q3,AUS,EMP,TOT,2013,11464.97
AUS-2013-Q4,AUS,EMP,TOT,2013,11446.0
AUS-2014-Q1,AUS,EMP,TOT,2014,11487.11
AUS-2014-Q2,AUS,EMP,TOT,2014,11526.76
AUS-2014-Q3,AUS,EMP,TOT,2014,11548.52
AUS-2014-Q4,AUS,EMP,TOT,2014,11561.27
AUS-2015-Q1,AUS,EMP,TOT,2015,11656.79
AUS-2015-Q2,AUS,EMP,TOT,2015,11718.22
AUS-2015-Q3,AUS,EMP,TOT,2015,11773.62
AUS-2015-Q4,AUS,EMP,TOT,2015,11887.54
AUS-2016-Q1,AUS,EMP,TOT,2016,11923.78
AUS-2016-Q2,AUS,EMP,TOT,2016,11951.97
AUS-2016-Q3,AUS,EMP,TOT,2016,11975.88
AUS-2016-Q4,AUS,EMP,TOT,2016,12011.07
AUS-2017-Q1,AUS,EMP,TOT,2017,12072.49
AUS-2017-Q2,AUS,EMP,TOT,2017,12196.35
AUS-2017-Q3,AUS,EMP,TOT,2017,12305.67
AUS-2017-Q4,AUS,EMP,TOT,2017,12402.91
AUS-2018-Q1,AUS,EMP,TOT,2018,12477.95
AUS-2018-Q2,AUS,EMP,TOT,2018,12525.73
AUS-2018-Q3,AUS,EMP,TOT,2018,12604.33
AUS-2018-Q4,AUS,EMP,TOT,2018,12688.49
AUS-2019-Q1,AUS,EMP,TOT,2019,12748.77
AUS-2019-Q2,AUS,EMP,TOT,2019,12833.31
AUS-2019-Q3,AUS,EMP,TOT,2019,12913.64
AUS-2019-Q4,AUS,EMP,TOT,2019,12941.51
AUS-2020-Q1,AUS,EMP,TOT,2020,12982.29
AUS-2020-Q2,AUS,EMP,TOT,2020,12287.5
AUS-2020-Q3,AUS,EMP,TOT,2020,12548.45
AUS-2020-Q4,AUS,EMP,TOT,2020,12807.52
AUS-1990-Q1,AUS,EMP,WOMEN,1990,3238.672
AUS-1990-Q2,AUS,EMP,WOMEN,1990,3265.756
AUS-1990-Q3,AUS,EMP,WOMEN,1990,3267.953
AUS-1990-Q4,AUS,EMP,WOMEN,1990,3258.147
AUS-1991-Q1,AUS,EMP,WOMEN,1991,3233.103
AUS-1991-Q2,AUS,EMP,WOMEN,1991,3229.207
AUS-1991-Q3,AUS,EMP,WOMEN,1991,3217.876
AUS-1991-Q4,AUS,EMP,WOMEN,1991,3201.275
AUS-1992-Q1,AUS,EMP,WOMEN,1992,3227.114
AUS-1992-Q2,AUS,EMP,WOMEN,1992,3220.934
AUS-1992-Q3,AUS,EMP,WOMEN,1992,3245.088
AUS-1992-Q4,AUS,EMP,WOMEN,1992,3230.72
AUS-1993-Q1,AUS,EMP,WOMEN,1993,3238.305
AUS-1993-Q2,AUS,EMP,WOMEN,1993,3231.744
AUS-1993-Q3,AUS,EMP,WOMEN,1993,3246.644
AUS-1993-Q4,AUS,EMP,WOMEN,1993,3290.83
AUS-1994-Q1,AUS,EMP,WOMEN,1994,3318.373
AUS-1994-Q2,AUS,EMP,WOMEN,1994,3339.481
AUS-1994-Q3,AUS,EMP,WOMEN,1994,3394.482
AUS-1994-Q4,AUS,EMP,WOMEN,1994,3415.226
AUS-1995-Q1,AUS,EMP,WOMEN,1995,3451.202
AUS-1995-Q2,AUS,EMP,WOMEN,1995,3520.971
AUS-1995-Q3,AUS,EMP,WOMEN,1995,3543.548
AUS-1995-Q4,AUS,EMP,WOMEN,1995,3575.002
AUS-1996-Q1,AUS,EMP,WOMEN,1996,3581.345
AUS-1996-Q2,AUS,EMP,WOMEN,1996,3579.926
AUS-1996-Q3,AUS,EMP,WOMEN,1996,3580.276
AUS-1996-Q4,AUS,EMP,WOMEN,1996,3591.04
AUS-1997-Q1,AUS,EMP,WOMEN,1997,3611.668
AUS-1997-Q2,AUS,EMP,WOMEN,1997,3608.373
AUS-1997-Q3,AUS,EMP,WOMEN,1997,3628.0
AUS-1997-Q4,AUS,EMP,WOMEN,1997,3647.71
AUS-1998-Q1,AUS,EMP,WOMEN,1998,3657.515
AUS-1998-Q2,AUS,EMP,WOMEN,1998,3691.636
AUS-1998-Q3,AUS,EMP,WOMEN,1998,3729.869
AUS-1998-Q4,AUS,EMP,WOMEN,1998,3742.834
AUS-1999-Q1,AUS,EMP,WOMEN,1999,3739.693
AUS-1999-Q2,AUS,EMP,WOMEN,1999,3755.709
AUS-1999-Q3,AUS,EMP,WOMEN,1999,3789.751
AUS-1999-Q4,AUS,EMP,WOMEN,1999,3843.049
AUS-2000-Q1,AUS,EMP,WOMEN,2000,3851.482
AUS-2000-Q2,AUS,EMP,WOMEN,2000,3913.298
AUS-2000-Q3,AUS,EMP,WOMEN,2000,3981.455
AUS-2000-Q4,AUS,EMP,WOMEN,2000,3946.639
AUS-2001-Q1,AUS,EMP,WOMEN,2001,3973.354
AUS-2001-Q2,AUS,EMP,WOMEN,2001,4014.436
AUS-2001-Q3,AUS,EMP,WOMEN,2001,4016.079
AUS-2001-Q4,AUS,EMP,WOMEN,2001,4030.147
AUS-2002-Q1,AUS,EMP,WOMEN,2002,4056.455
AUS-2002-Q2,AUS,EMP,WOMEN,2002,4049.408
AUS-2002-Q3,AUS,EMP,WOMEN,2002,4098.153
AUS-2002-Q4,AUS,EMP,WOMEN,2002,4147.835
AUS-2003-Q1,AUS,EMP,WOMEN,2003,4208.185
AUS-2003-Q2,AUS,EMP,WOMEN,2003,4205.166
AUS-2003-Q3,AUS,EMP,WOMEN,2003,4197.815
AUS-2003-Q4,AUS,EMP,WOMEN,2003,4202.926
AUS-2004-Q1,AUS,EMP,WOMEN,2004,4209.156
AUS-2004-Q2,AUS,EMP,WOMEN,2004,4238.91
AUS-2004-Q3,AUS,EMP,WOMEN,2004,4266.656
AUS-2004-Q4,AUS,EMP,WOMEN,2004,4334.075
AUS-2005-Q1,AUS,EMP,WOMEN,2005,4385.089
AUS-2005-Q2,AUS,EMP,WOMEN,2005,4421.236
AUS-2005-Q3,AUS,EMP,WOMEN,2005,4460.294
AUS-2005-Q4,AUS,EMP,WOMEN,2005,4479.146
AUS-2006-Q1,AUS,EMP,WOMEN,2006,4499.16
AUS-2006-Q2,AUS,EMP,WOMEN,2006,4543.372
AUS-2006-Q3,AUS,EMP,WOMEN,2006,4601.343
AUS-2006-Q4,AUS,EMP,WOMEN,2006,4616.661
AUS-2007-Q1,AUS,EMP,WOMEN,2007,4644.033
AUS-2007-Q2,AUS,EMP,WOMEN,2007,4675.569
AUS-2007-Q3,AUS,EMP,WOMEN,2007,4722.238
AUS-2007-Q4,AUS,EMP,WOMEN,2007,4768.927
AUS-2008-Q1,AUS,EMP,WOMEN,2008,4805.395
AUS-2008-Q2,AUS,EMP,WOMEN,2008,4842.694
AUS-2008-Q3,AUS,EMP,WOMEN,2008,4872.208
AUS-2008-Q4,AUS,EMP,WOMEN,2008,4884.13
AUS-2009-Q1,AUS,EMP,WOMEN,2009,4921.465
AUS-2009-Q2,AUS,EMP,WOMEN,2009,4924.937
AUS-2009-Q3,AUS,EMP,WOMEN,2009,4920.045
AUS-2009-Q4,AUS,EMP,WOMEN,2009,4943.099
AUS-2010-Q1,AUS,EMP,WOMEN,2010,4961.676
AUS-2010-Q2,AUS,EMP,WOMEN,2010,4973.934
AUS-2010-Q3,AUS,EMP,WOMEN,2010,5016.77
AUS-2010-Q4,AUS,EMP,WOMEN,2010,5054.058
AUS-2011-Q1,AUS,EMP,WOMEN,2011,5077.615
AUS-2011-Q2,AUS,EMP,WOMEN,2011,5095.673
AUS-2011-Q3,AUS,EMP,WOMEN,2011,5126.922
AUS-2011-Q4,AUS,EMP,WOMEN,2011,5127.506
AUS-2012-Q1,AUS,EMP,WOMEN,2012,5156.751
AUS-2012-Q2,AUS,EMP,WOMEN,2012,5180.499
AUS-2012-Q3,AUS,EMP,WOMEN,2012,5210.272
AUS-2012-Q4,AUS,EMP,WOMEN,2012,5205.64
AUS-2013-Q1,AUS,EMP,WOMEN,2013,5247.935
AUS-2013-Q2,AUS,EMP,WOMEN,2013,5255.662
AUS-2013-Q3,AUS,EMP,WOMEN,2013,5264.801
AUS-2013-Q4,AUS,EMP,WOMEN,2013,5261.115
AUS-2014-Q1,AUS,EMP,WOMEN,2014,5283.265
AUS-2014-Q2,AUS,EMP,WOMEN,2014,5305.34
AUS-2014-Q3,AUS,EMP,WOMEN,2014,5318.645
AUS-2014-Q4,AUS,EMP,WOMEN,2014,5314.158
AUS-2015-Q1,AUS,EMP,WOMEN,2015,5363.88
AUS-2015-Q2,AUS,EMP,WOMEN,2015,5409.184
AUS-2015-Q3,AUS,EMP,WOMEN,2015,5450.618
AUS-2015-Q4,AUS,EMP,WOMEN,2015,5520.433
AUS-2016-Q1,AUS,EMP,WOMEN,2016,5535.83
AUS-2016-Q2,AUS,EMP,WOMEN,2016,5562.857
AUS-2016-Q3,AUS,EMP,WOMEN,2016,5573.914
AUS-2016-Q4,AUS,EMP,WOMEN,2016,5591.513
AUS-2017-Q1,AUS,EMP,WOMEN,2017,5624.414
AUS-2017-Q2,AUS,EMP,WOMEN,2017,5681.268
AUS-2017-Q3,AUS,EMP,WOMEN,2017,5748.638
AUS-2017-Q4,AUS,EMP,WOMEN,2017,5810.428
AUS-2018-Q1,AUS,EMP,WOMEN,2018,5848.768
AUS-2018-Q2,AUS,EMP,WOMEN,2018,5878.188
AUS-2018-Q3,AUS,EMP,WOMEN,2018,5895.093
AUS-2018-Q4,AUS,EMP,WOMEN,2018,5945.526
AUS-2019-Q1,AUS,EMP,WOMEN,2019,5981.434
AUS-2019-Q2,AUS,EMP,WOMEN,2019,6019.618
AUS-2019-Q3,AUS,EMP,WOMEN,2019,6074.95
AUS-2019-Q4,AUS,EMP,WOMEN,2019,6112.483
AUS-2020-Q1,AUS,EMP,WOMEN,2020,6143.438
AUS-2020-Q2,AUS,EMP,WOMEN,2020,5759.292
AUS-2020-Q3,AUS,EMP,WOMEN,2020,5919.2
AUS-2020-Q4,AUS,EMP,WOMEN,2020,6037.332
AUS-1990-Q1,AUS,EMP,MEN,1990,79.8316
AUS-1990-Q2,AUS,EMP,MEN,1990,79.63709
AUS-1990-Q3,AUS,EMP,MEN,1990,79.17001
AUS-1990-Q4,AUS,EMP,MEN,1990,78.16937
AUS-1991-Q1,AUS,EMP,MEN,1991,76.94879
AUS-1991-Q2,AUS,EMP,MEN,1991,75.95235
AUS-1991-Q3,AUS,EMP,MEN,1991,75.08985
AUS-1991-Q4,AUS,EMP,MEN,1991,74.85858
AUS-1992-Q1,AUS,EMP,MEN,1992,74.5724
AUS-1992-Q2,AUS,EMP,MEN,1992,74.25921
AUS-1992-Q3,AUS,EMP,MEN,1992,74.12529
AUS-1992-Q4,AUS,EMP,MEN,1992,73.5401
AUS-1993-Q1,AUS,EMP,MEN,1993,73.62583
AUS-1993-Q2,AUS,EMP,MEN,1993,73.50535
AUS-1993-Q3,AUS,EMP,MEN,1993,73.62321
AUS-1993-Q4,AUS,EMP,MEN,1993,74.08419
AUS-1994-Q1,AUS,EMP,MEN,1994,74.34506
AUS-1994-Q2,AUS,EMP,MEN,1994,74.74458
AUS-1994-Q3,AUS,EMP,MEN,1994,75.4107
AUS-1994-Q4,AUS,EMP,MEN,1994,75.65627
AUS-1995-Q1,AUS,EMP,MEN,1995,76.1775
AUS-1995-Q2,AUS,EMP,MEN,1995,76.30272
AUS-1995-Q3,AUS,EMP,MEN,1995,76.54179
AUS-1995-Q4,AUS,EMP,MEN,1995,76.46673
AUS-1996-Q1,AUS,EMP,MEN,1996,76.41817
AUS-1996-Q2,AUS,EMP,MEN,1996,76.46307
