LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
NZL-2013,NZL,SUICIDE,MEN,2013,17.7
NZL-2014,NZL,SUICIDE,MEN,2014,17.9
NZL-2015,NZL,SUICIDE,MEN,2015,17.8
NZL-2016,NZL,SUICIDE,MEN,2016,18.4
NZL-1990,NZL,SUICIDE,WOMEN,1990,5.6
NZL-1991,NZL,SUICIDE,WOMEN,1991,5.6
NZL-1992,NZL,SUICIDE,WOMEN,1992,6.0
NZL-1993,NZL,SUICIDE,WOMEN,1993,5.5
NZL-1994,NZL,SUICIDE,WOMEN,1994,5.8
NZL-1995,NZL,SUICIDE,WOMEN,1995,6.4
NZL-1996,NZL,SUICIDE,WOMEN,1996,5.8
NZL-1997,NZL,SUICIDE,WOMEN,1997,6.3
NZL-1998,NZL,SUICIDE,WOMEN,1998,6.8
NZL-1999,NZL,SUICIDE,WOMEN,1999,6.7
NZL-2000,NZL,SUICIDE,WOMEN,2000,4.3
NZL-2001,NZL,SUICIDE,WOMEN,2001,6.2
NZL-2002,NZL,SUICIDE,WOMEN,2002,5.7
NZL-2003,NZL,SUICIDE,WOMEN,2003,7.1
NZL-2004,NZL,SUICIDE,WOMEN,2004,5.3
NZL-2005,NZL,SUICIDE,WOMEN,2005,6.3
NZL-2006,NZL,SUICIDE,WOMEN,2006,6.5
NZL-2007,NZL,SUICIDE,WOMEN,2007,5.4
NZL-2008,NZL,SUICIDE,WOMEN,2008,6.3
NZL-2009,NZL,SUICIDE,WOMEN,2009,5.4
NZL-2010,NZL,SUICIDE,WOMEN,2010,6.7
NZL-2011,NZL,SUICIDE,WOMEN,2011,5.1
NZL-2012,NZL,SUICIDE,WOMEN,2012,6.4
NZL-2013,NZL,SUICIDE,WOMEN,2013,6.5
NZL-2014,NZL,SUICIDE,WOMEN,2014,5.7
NZL-2015,NZL,SUICIDE,WOMEN,2015,6.2
NZL-2016,NZL,SUICIDE,WOMEN,2016,6.1
NOR-1990,NOR,SUICIDE,MEN,1990,24.1
NOR-1991,NOR,SUICIDE,MEN,1991,24.6
NOR-1992,NOR,SUICIDE,MEN,1992,21.9
NOR-1993,NOR,SUICIDE,MEN,1993,21.8
NOR-1994,NOR,SUICIDE,MEN,1994,18.1
NOR-1995,NOR,SUICIDE,MEN,1995,19.6
NOR-1996,NOR,SUICIDE,MEN,1996,18.7
NOR-1997,NOR,SUICIDE,MEN,1997,19.1
NOR-1998,NOR,SUICIDE,MEN,1998,18.8
NOR-1999,NOR,SUICIDE,MEN,1999,20.4
NOR-2000,NOR,SUICIDE,MEN,2000,19.2
NOR-2001,NOR,SUICIDE,MEN,2001,19.3
NOR-2002,NOR,SUICIDE,MEN,2002,16.9
NOR-2003,NOR,SUICIDE,MEN,2003,17.1
NOR-2004,NOR,SUICIDE,MEN,2004,16.7
NOR-2005,NOR,SUICIDE,MEN,2005,16.0
NOR-2006,NOR,SUICIDE,MEN,2006,17.5
NOR-2007,NOR,SUICIDE,MEN,2007,15.0
NOR-2008,NOR,SUICIDE,MEN,2008,15.0
NOR-2009,NOR,SUICIDE,MEN,2009,17.8
NOR-2010,NOR,SUICIDE,MEN,2010,16.2
NOR-2011,NOR,SUICIDE,MEN,2011,18.0
NOR-2012,NOR,SUICIDE,MEN,2012,15.0
NOR-2013,NOR,SUICIDE,MEN,2013,15.0
NOR-2014,NOR,SUICIDE,MEN,2014,15.9
NOR-2015,NOR,SUICIDE,MEN,2015,15.6
NOR-2016,NOR,SUICIDE,MEN,2016,16.0
NOR-1990,NOR,SUICIDE,WOMEN,1990,8.3
NOR-1991,NOR,SUICIDE,WOMEN,1991,8.6
NOR-1992,NOR,SUICIDE,WOMEN,1992,8.0
NOR-1993,NOR,SUICIDE,WOMEN,1993,6.5
NOR-1994,NOR,SUICIDE,WOMEN,1994,7.3
NOR-1995,NOR,SUICIDE,WOMEN,1995,6.4
NOR-1996,NOR,SUICIDE,WOMEN,1996,6.0
NOR-1997,NOR,SUICIDE,WOMEN,1997,6.7
NOR-1998,NOR,SUICIDE,WOMEN,1998,6.9
NOR-1999,NOR,SUICIDE,WOMEN,1999,7.0
NOR-2000,NOR,SUICIDE,WOMEN,2000,6.0
NOR-2001,NOR,SUICIDE,WOMEN,2001,6.3
NOR-2002,NOR,SUICIDE,WOMEN,2002,6.0
NOR-2003,NOR,SUICIDE,WOMEN,2003,5.7
NOR-2004,NOR,SUICIDE,WOMEN,2004,7.6
NOR-2005,NOR,SUICIDE,WOMEN,2005,7.6
NOR-2006,NOR,SUICIDE,WOMEN,2006,6.2
NOR-2007,NOR,SUICIDE,WOMEN,2007,6.4
NOR-2008,NOR,SUICIDE,WOMEN,2008,6.6
NOR-2009,NOR,SUICIDE,WOMEN,2009,6.6
NOR-2010,NOR,SUICIDE,WOMEN,2010,6.8
NOR-2011,NOR,SUICIDE,WOMEN,2011,6.8
NOR-2012,NOR,SUICIDE,WOMEN,2012,5.9
NOR-2013,NOR,SUICIDE,WOMEN,2013,7.1
NOR-2014,NOR,SUICIDE,WOMEN,2014,5.8
NOR-2015,NOR,SUICIDE,WOMEN,2015,7.4
NOR-2016,NOR,SUICIDE,WOMEN,2016,7.5
POL-1990,POL,SUICIDE,MEN,1990,25.2
POL-1991,POL,SUICIDE,MEN,1991,27.5
POL-1992,POL,SUICIDE,MEN,1992,28.8
POL-1993,POL,SUICIDE,MEN,1993,28.2
POL-1994,POL,SUICIDE,MEN,1994,28.0
POL-1995,POL,SUICIDE,MEN,1995,27.3
POL-1996,POL,SUICIDE,MEN,1996,26.9
POL-1999,POL,SUICIDE,MEN,1999,27.9
POL-2000,POL,SUICIDE,MEN,2000,28.2
POL-2001,POL,SUICIDE,MEN,2001,28.3
POL-2002,POL,SUICIDE,MEN,2002,27.8
POL-2003,POL,SUICIDE,MEN,2003,27.7
POL-2004,POL,SUICIDE,MEN,2004,28.6
POL-2005,POL,SUICIDE,MEN,2005,28.4
POL-2006,POL,SUICIDE,MEN,2006,27.3
POL-2007,POL,SUICIDE,MEN,2007,24.8
POL-2008,POL,SUICIDE,MEN,2008,26.7
POL-2009,POL,SUICIDE,MEN,2009,30.2
POL-2010,POL,SUICIDE,MEN,2010,29.8
POL-2011,POL,SUICIDE,MEN,2011,28.8
POL-2012,POL,SUICIDE,MEN,2012,29.7
POL-2013,POL,SUICIDE,MEN,2013,28.9
POL-2014,POL,SUICIDE,MEN,2014,27.3
POL-2015,POL,SUICIDE,MEN,2015,25.1
POL-2016,POL,SUICIDE,MEN,2016,21.9
POL-2017,POL,SUICIDE,MEN,2017,20.6
POL-2018,POL,SUICIDE,MEN,2018,20.6
POL-2019,POL,SUICIDE,MEN,2019,21.1
POL-1990,POL,SUICIDE,WOMEN,1990,5.1
POL-1991,POL,SUICIDE,WOMEN,1991,4.9
POL-1992,POL,SUICIDE,WOMEN,1992,5.5
POL-1993,POL,SUICIDE,WOMEN,1993,5.5
POL-1994,POL,SUICIDE,WOMEN,1994,4.9
POL-1995,POL,SUICIDE,WOMEN,1995,5.1
POL-1996,POL,SUICIDE,WOMEN,1996,4.9
POL-1999,POL,SUICIDE,WOMEN,1999,4.7
POL-2000,POL,SUICIDE,WOMEN,2000,5.0
POL-2001,POL,SUICIDE,WOMEN,2001,4.4
POL-2002,POL,SUICIDE,WOMEN,2002,5.1
POL-2003,POL,SUICIDE,WOMEN,2003,4.6
POL-2004,POL,SUICIDE,WOMEN,2004,4.6
POL-2005,POL,SUICIDE,WOMEN,2005,4.6
POL-2006,POL,SUICIDE,WOMEN,2006,4.3
POL-2007,POL,SUICIDE,WOMEN,2007,4.1
POL-2008,POL,SUICIDE,WOMEN,2008,4.0
POL-2009,POL,SUICIDE,WOMEN,2009,4.7
POL-2010,POL,SUICIDE,WOMEN,2010,4.1
POL-2011,POL,SUICIDE,WOMEN,2011,3.7
POL-2012,POL,SUICIDE,WOMEN,2012,3.9
POL-2013,POL,SUICIDE,WOMEN,2013,4.1
POL-2014,POL,SUICIDE,WOMEN,2014,3.9
POL-2015,POL,SUICIDE,WOMEN,2015,3.6
POL-2016,POL,SUICIDE,WOMEN,2016,2.9
POL-2017,POL,SUICIDE,WOMEN,2017,2.9
POL-2018,POL,SUICIDE,WOMEN,2018,2.8
POL-2019,POL,SUICIDE,WOMEN,2019,3.0
PRT-1990,PRT,SUICIDE,MEN,1990,16.2
PRT-1991,PRT,SUICIDE,MEN,1991,18.0
PRT-1992,PRT,SUICIDE,MEN,1992,16.2
PRT-1993,PRT,SUICIDE,MEN,1993,14.6
PRT-1994,PRT,SUICIDE,MEN,1994,14.3
PRT-1995,PRT,SUICIDE,MEN,1995,14.0
PRT-1996,PRT,SUICIDE,MEN,1996,12.2
PRT-1997,PRT,SUICIDE,MEN,1997,11.4
PRT-1998,PRT,SUICIDE,MEN,1998,9.6
PRT-1999,PRT,SUICIDE,MEN,1999,9.5
PRT-2000,PRT,SUICIDE,MEN,2000,9.5
PRT-2001,PRT,SUICIDE,MEN,2001,13.1
PRT-2002,PRT,SUICIDE,MEN,2002,20.5
PRT-2003,PRT,SUICIDE,MEN,2003,19.2
PRT-2007,PRT,SUICIDE,MEN,2007,15.5
PRT-2008,PRT,SUICIDE,MEN,2008,16.2
PRT-2009,PRT,SUICIDE,MEN,2009,16.3
PRT-2010,PRT,SUICIDE,MEN,2010,16.7
PRT-2011,PRT,SUICIDE,MEN,2011,15.6
PRT-2012,PRT,SUICIDE,MEN,2012,16.8
PRT-2013,PRT,SUICIDE,MEN,2013,15.7
PRT-2014,PRT,SUICIDE,MEN,2014,17.8
PRT-2015,PRT,SUICIDE,MEN,2015,15.6
PRT-2016,PRT,SUICIDE,MEN,2016,14.4
PRT-2017,PRT,SUICIDE,MEN,2017,15.0
PRT-2018,PRT,SUICIDE,MEN,2018,14.1
PRT-1990,PRT,SUICIDE,WOMEN,1990,4.7
PRT-1991,PRT,SUICIDE,WOMEN,1991,4.8
PRT-1992,PRT,SUICIDE,WOMEN,1992,4.7
PRT-1993,PRT,SUICIDE,WOMEN,1993,3.8
PRT-1994,PRT,SUICIDE,WOMEN,1994,3.4
PRT-1995,PRT,SUICIDE,WOMEN,1995,4.4
PRT-1996,PRT,SUICIDE,WOMEN,1996,3.2
PRT-1997,PRT,SUICIDE,WOMEN,1997,2.7
PRT-1998,PRT,SUICIDE,WOMEN,1998,2.6
PRT-1999,PRT,SUICIDE,WOMEN,1999,2.5
PRT-2000,PRT,SUICIDE,WOMEN,2000,1.9
PRT-2001,PRT,SUICIDE,WOMEN,2001,3.1
PRT-2002,PRT,SUICIDE,WOMEN,2002,4.8
PRT-2003,PRT,SUICIDE,WOMEN,2003,4.7
PRT-2007,PRT,SUICIDE,WOMEN,2007,4.5
PRT-2008,PRT,SUICIDE,WOMEN,2008,4.0
PRT-2009,PRT,SUICIDE,WOMEN,2009,3.6
PRT-2010,PRT,SUICIDE,WOMEN,2010,4.3
PRT-2011,PRT,SUICIDE,WOMEN,2011,3.7
PRT-2012,PRT,SUICIDE,WOMEN,2012,3.4
PRT-2013,PRT,SUICIDE,WOMEN,2013,3.8
PRT-2014,PRT,SUICIDE,WOMEN,2014,4.8
PRT-2015,PRT,SUICIDE,WOMEN,2015,5.1
PRT-2016,PRT,SUICIDE,WOMEN,2016,3.6
PRT-2017,PRT,SUICIDE,WOMEN,2017,4.4
PRT-2018,PRT,SUICIDE,WOMEN,2018,4.0
SVK-1992,SVK,SUICIDE,MEN,1992,30.4
SVK-1993,SVK,SUICIDE,MEN,1993,28.5
SVK-1994,SVK,SUICIDE,MEN,1994,26.8
SVK-1995,SVK,SUICIDE,MEN,1995,28.1
SVK-1996,SVK,SUICIDE,MEN,1996,25.3
SVK-1997,SVK,SUICIDE,MEN,1997,23.8
SVK-1998,SVK,SUICIDE,MEN,1998,24.7
SVK-1999,SVK,SUICIDE,MEN,1999,25.9
SVK-2000,SVK,SUICIDE,MEN,2000,25.5
SVK-2001,SVK,SUICIDE,MEN,2001,25.4
SVK-2002,SVK,SUICIDE,MEN,2002,26.7
SVK-2003,SVK,SUICIDE,MEN,2003,27.0
SVK-2004,SVK,SUICIDE,MEN,2004,22.6
SVK-2005,SVK,SUICIDE,MEN,2005,24.1
SVK-2008,SVK,SUICIDE,MEN,2008,20.2
SVK-2009,SVK,SUICIDE,MEN,2009,21.8
SVK-2010,SVK,SUICIDE,MEN,2010,21.3
SVK-2012,SVK,SUICIDE,MEN,2012,19.6
SVK-2013,SVK,SUICIDE,MEN,2013,21.0
SVK-2014,SVK,SUICIDE,MEN,2014,18.8
SVK-2016,SVK,SUICIDE,MEN,2016,12.5
SVK-2017,SVK,SUICIDE,MEN,2017,11.9
SVK-2018,SVK,SUICIDE,MEN,2018,12.9
SVK-2019,SVK,SUICIDE,MEN,2019,12.0
SVK-1992,SVK,SUICIDE,WOMEN,1992,5.9
SVK-1993,SVK,SUICIDE,WOMEN,1993,4.7
SVK-1994,SVK,SUICIDE,WOMEN,1994,4.4
SVK-1995,SVK,SUICIDE,WOMEN,1995,5.0
SVK-1996,SVK,SUICIDE,WOMEN,1996,4.2
SVK-1997,SVK,SUICIDE,WOMEN,1997,4.3
SVK-1998,SVK,SUICIDE,WOMEN,1998,3.5
SVK-1999,SVK,SUICIDE,WOMEN,1999,3.9
SVK-2000,SVK,SUICIDE,WOMEN,2000,5.3
SVK-2001,SVK,SUICIDE,WOMEN,2001,4.3
SVK-2002,SVK,SUICIDE,WOMEN,2002,3.9
SVK-2003,SVK,SUICIDE,WOMEN,2003,3.9
SVK-2004,SVK,SUICIDE,WOMEN,2004,4.2
SVK-2005,SVK,SUICIDE,WOMEN,2005,3.5
SVK-2008,SVK,SUICIDE,WOMEN,2008,3.0
SVK-2009,SVK,SUICIDE,WOMEN,2009,2.1
SVK-2010,SVK,SUICIDE,WOMEN,2010,3.3
SVK-2012,SVK,SUICIDE,WOMEN,2012,2.5
SVK-2013,SVK,SUICIDE,WOMEN,2013,2.9
SVK-2014,SVK,SUICIDE,WOMEN,2014,2.8
SVK-2016,SVK,SUICIDE,WOMEN,2016,2.0
SVK-2017,SVK,SUICIDE,WOMEN,2017,2.3
SVK-2018,SVK,SUICIDE,WOMEN,2018,2.5
SVK-2019,SVK,SUICIDE,WOMEN,2019,1.9
ESP-1990,ESP,SUICIDE,MEN,1990,13.5
ESP-1991,ESP,SUICIDE,MEN,1991,13.1
ESP-1992,ESP,SUICIDE,MEN,1992,12.9
ESP-1993,ESP,SUICIDE,MEN,1993,13.7
ESP-1994,ESP,SUICIDE,MEN,1994,14.3
ESP-1995,ESP,SUICIDE,MEN,1995,13.9
ESP-1996,ESP,SUICIDE,MEN,1996,14.1
ESP-1997,ESP,SUICIDE,MEN,1997,14.4
ESP-1998,ESP,SUICIDE,MEN,1998,14.0
ESP-1999,ESP,SUICIDE,MEN,1999,13.4
ESP-2000,ESP,SUICIDE,MEN,2000,13.8
ESP-2001,ESP,SUICIDE,MEN,2001,12.8
ESP-2002,ESP,SUICIDE,MEN,2002,13.1
ESP-2003,ESP,SUICIDE,MEN,2003,13.3
ESP-2004,ESP,SUICIDE,MEN,2004,12.9
ESP-2005,ESP,SUICIDE,MEN,2005,12.3
ESP-2006,ESP,SUICIDE,MEN,2006,11.8
ESP-2007,ESP,SUICIDE,MEN,2007,11.4
ESP-2008,ESP,SUICIDE,MEN,2008,12.0
ESP-2009,ESP,SUICIDE,MEN,2009,11.9
ESP-2010,ESP,SUICIDE,MEN,2010,10.9
ESP-2011,ESP,SUICIDE,MEN,2011,10.6
ESP-2012,ESP,SUICIDE,MEN,2012,11.6
ESP-2013,ESP,SUICIDE,MEN,2013,12.3
ESP-2014,ESP,SUICIDE,MEN,2014,12.4
ESP-2015,ESP,SUICIDE,MEN,2015,11.3
ESP-2016,ESP,SUICIDE,MEN,2016,11.1
ESP-2017,ESP,SUICIDE,MEN,2017,11.2
ESP-2018,ESP,SUICIDE,MEN,2018,10.8
ESP-2019,ESP,SUICIDE,MEN,2019,11.3
ESP-2020,ESP,SUICIDE,MEN,2020,11.8
ESP-1990,ESP,SUICIDE,WOMEN,1990,4.3
ESP-1991,ESP,SUICIDE,WOMEN,1991,4.1
ESP-1992,ESP,SUICIDE,WOMEN,1992,3.5
ESP-1993,ESP,SUICIDE,WOMEN,1993,3.8
ESP-1994,ESP,SUICIDE,WOMEN,1994,3.7
ESP-1995,ESP,SUICIDE,WOMEN,1995,3.8
ESP-1996,ESP,SUICIDE,WOMEN,1996,4.3
ESP-1997,ESP,SUICIDE,WOMEN,1997,4.1
ESP-1998,ESP,SUICIDE,WOMEN,1998,3.7
ESP-1999,ESP,SUICIDE,WOMEN,1999,3.8
ESP-2000,ESP,SUICIDE,WOMEN,2000,3.8
ESP-2001,ESP,SUICIDE,WOMEN,2001,3.5
ESP-2002,ESP,SUICIDE,WOMEN,2002,3.7
ESP-2003,ESP,SUICIDE,WOMEN,2003,3.7
ESP-2004,ESP,SUICIDE,WOMEN,2004,3.8
ESP-2005,ESP,SUICIDE,WOMEN,2005,3.5
ESP-2006,ESP,SUICIDE,WOMEN,2006,3.1
ESP-2007,ESP,SUICIDE,WOMEN,2007,3.3
ESP-2008,ESP,SUICIDE,WOMEN,2008,3.2
ESP-2009,ESP,SUICIDE,WOMEN,2009,3.1
ESP-2010,ESP,SUICIDE,WOMEN,2010,2.8
ESP-2011,ESP,SUICIDE,WOMEN,2011,2.9
ESP-2012,ESP,SUICIDE,WOMEN,2012,3.2
ESP-2013,ESP,SUICIDE,WOMEN,2013,3.8
ESP-2014,ESP,SUICIDE,WOMEN,2014,3.8
ESP-2015,ESP,SUICIDE,WOMEN,2015,3.6
ESP-2016,ESP,SUICIDE,WOMEN,2016,3.5
ESP-2017,ESP,SUICIDE,WOMEN,2017,3.7
ESP-2018,ESP,SUICIDE,WOMEN,2018,3.5
ESP-2019,ESP,SUICIDE,WOMEN,2019,3.4
ESP-2020,ESP,SUICIDE,WOMEN,2020,3.7
SWE-1990,SWE,SUICIDE,MEN,1990,25.3
SWE-1991,SWE,SUICIDE,MEN,1991,25.4
SWE-1992,SWE,SUICIDE,MEN,1992,22.9
SWE-1993,SWE,SUICIDE,MEN,1993,23.3
SWE-1994,SWE,SUICIDE,MEN,1994,22.3
SWE-1995,SWE,SUICIDE,MEN,1995,22.4
SWE-1996,SWE,SUICIDE,MEN,1996,20.7
SWE-1997,SWE,SUICIDE,MEN,1997,20.4
SWE-1998,SWE,SUICIDE,MEN,1998,20.9
SWE-1999,SWE,SUICIDE,MEN,1999,20.3
SWE-2000,SWE,SUICIDE,MEN,2000,18.8
SWE-2001,SWE,SUICIDE,MEN,2001,19.6
SWE-2002,SWE,SUICIDE,MEN,2002,19.9
SWE-2003,SWE,SUICIDE,MEN,2003,17.8
SWE-2004,SWE,SUICIDE,MEN,2004,19.1
SWE-2005,SWE,SUICIDE,MEN,2005,19.0
SWE-2006,SWE,SUICIDE,MEN,2006,18.3
SWE-2007,SWE,SUICIDE,MEN,2007,17.8
SWE-2008,SWE,SUICIDE,MEN,2008,18.8
SWE-2009,SWE,SUICIDE,MEN,2009,19.3
SWE-2010,SWE,SUICIDE,MEN,2010,17.9
SWE-2011,SWE,SUICIDE,MEN,2011,16.8
SWE-2012,SWE,SUICIDE,MEN,2012,17.3
SWE-2013,SWE,SUICIDE,MEN,2013,17.9
SWE-2014,SWE,SUICIDE,MEN,2014,16.2
SWE-2015,SWE,SUICIDE,MEN,2015,17.6
SWE-2016,SWE,SUICIDE,MEN,2016,15.8
SWE-2017,SWE,SUICIDE,MEN,2017,16.7
SWE-2018,SWE,SUICIDE,MEN,2018,17.5
SWE-1990,SWE,SUICIDE,WOMEN,1990,10.5
SWE-1991,SWE,SUICIDE,WOMEN,1991,10.3
SWE-1992,SWE,SUICIDE,WOMEN,1992,9.6
SWE-1993,SWE,SUICIDE,WOMEN,1993,9.6
SWE-1994,SWE,SUICIDE,WOMEN,1994,8.7
SWE-1995,SWE,SUICIDE,WOMEN,1995,9.2
SWE-1996,SWE,SUICIDE,WOMEN,1996,8.4
SWE-1997,SWE,SUICIDE,WOMEN,1997,7.7
SWE-1998,SWE,SUICIDE,WOMEN,1998,7.7
SWE-1999,SWE,SUICIDE,WOMEN,1999,8.0
SWE-2000,SWE,SUICIDE,WOMEN,2000,7.2
SWE-2001,SWE,SUICIDE,WOMEN,2001,7.9
SWE-2002,SWE,SUICIDE,WOMEN,2002,6.9
SWE-2003,SWE,SUICIDE,WOMEN,2003,7.3
SWE-2004,SWE,SUICIDE,WOMEN,2004,6.9
SWE-2005,SWE,SUICIDE,WOMEN,2005,8.3
SWE-2006,SWE,SUICIDE,WOMEN,2006,8.2
SWE-2007,SWE,SUICIDE,WOMEN,2007,7.0
SWE-2008,SWE,SUICIDE,WOMEN,2008,6.7
SWE-2009,SWE,SUICIDE,WOMEN,2009,7.5
SWE-2010,SWE,SUICIDE,WOMEN,2010,6.3
SWE-2011,SWE,SUICIDE,WOMEN,2011,6.7
SWE-2012,SWE,SUICIDE,WOMEN,2012,6.9
SWE-2013,SWE,SUICIDE,WOMEN,2013,7.4
SWE-2014,SWE,SUICIDE,WOMEN,2014,7.4
SWE-2015,SWE,SUICIDE,WOMEN,2015,6.7
SWE-2016,SWE,SUICIDE,WOMEN,2016,7.0
SWE-2017,SWE,SUICIDE,WOMEN,2017,6.9
SWE-2018,SWE,SUICIDE,WOMEN,2018,7.6
CHE-1990,CHE,SUICIDE,MEN,1990,34.2
CHE-1991,CHE,SUICIDE,MEN,1991,37.1
CHE-1992,CHE,SUICIDE,MEN,1992,33.4
CHE-1993,CHE,SUICIDE,MEN,1993,32.1
CHE-1994,CHE,SUICIDE,MEN,1994,33.8
CHE-1995,CHE,SUICIDE,MEN,1995,32.3
CHE-1996,CHE,SUICIDE,MEN,1996,31.5
CHE-1997,CHE,SUICIDE,MEN,1997,29.7
CHE-1998,CHE,SUICIDE,MEN,1998,31.3
CHE-1999,CHE,SUICIDE,MEN,1999,28.4
CHE-2000,CHE,SUICIDE,MEN,2000,29.5
CHE-2001,CHE,SUICIDE,MEN,2001,28.5
CHE-2002,CHE,SUICIDE,MEN,2002,29.0
CHE-2003,CHE,SUICIDE,MEN,2003,25.0
CHE-2004,CHE,SUICIDE,MEN,2004,25.0
CHE-2005,CHE,SUICIDE,MEN,2005,25.9
CHE-2006,CHE,SUICIDE,MEN,2006,24.4
CHE-2007,CHE,SUICIDE,MEN,2007,25.9
CHE-2008,CHE,SUICIDE,MEN,2008,23.6
CHE-2009,CHE,SUICIDE,MEN,2009,21.8
CHE-2010,CHE,SUICIDE,MEN,2010,18.7
CHE-2011,CHE,SUICIDE,MEN,2011,19.4
CHE-2012,CHE,SUICIDE,MEN,2012,19.0
CHE-2013,CHE,SUICIDE,MEN,2013,19.6
CHE-2014,CHE,SUICIDE,MEN,2014,18.4
CHE-2015,CHE,SUICIDE,MEN,2015,19.1
CHE-2016,CHE,SUICIDE,MEN,2016,17.9
CHE-2017,CHE,SUICIDE,MEN,2017,18.0
CHE-2018,CHE,SUICIDE,MEN,2018,16.5
CHE-2019,CHE,SUICIDE,MEN,2019,16.9
CHE-1990,CHE,SUICIDE,WOMEN,1990,12.7
CHE-1991,CHE,SUICIDE,WOMEN,1991,11.7
CHE-1992,CHE,SUICIDE,WOMEN,1992,10.8
CHE-1993,CHE,SUICIDE,WOMEN,1993,11.4
CHE-1994,CHE,SUICIDE,WOMEN,1994,12.2
CHE-1995,CHE,SUICIDE,WOMEN,1995,11.2
CHE-1996,CHE,SUICIDE,WOMEN,1996,11.6
CHE-1997,CHE,SUICIDE,WOMEN,1997,10.1
CHE-1998,CHE,SUICIDE,WOMEN,1998,9.7
CHE-1999,CHE,SUICIDE,WOMEN,1999,9.8
CHE-2000,CHE,SUICIDE,WOMEN,2000,10.6
CHE-2001,CHE,SUICIDE,WOMEN,2001,10.2
CHE-2002,CHE,SUICIDE,WOMEN,2002,11.9
CHE-2003,CHE,SUICIDE,WOMEN,2003,10.6
CHE-2004,CHE,SUICIDE,WOMEN,2004,10.8
CHE-2005,CHE,SUICIDE,WOMEN,2005,9.9
CHE-2006,CHE,SUICIDE,WOMEN,2006,10.9
CHE-2007,CHE,SUICIDE,WOMEN,2007,10.6
CHE-2008,CHE,SUICIDE,WOMEN,2008,10.8
CHE-2009,CHE,SUICIDE,WOMEN,2009,6.7
CHE-2010,CHE,SUICIDE,WOMEN,2010,6.8
CHE-2011,CHE,SUICIDE,WOMEN,2011,6.5
CHE-2012,CHE,SUICIDE,WOMEN,2012,6.6
CHE-2013,CHE,SUICIDE,WOMEN,2013,6.5
CHE-2014,CHE,SUICIDE,WOMEN,2014,6.2
CHE-2015,CHE,SUICIDE,WOMEN,2015,6.2
CHE-2016,CHE,SUICIDE,WOMEN,2016,5.7
CHE-2017,CHE,SUICIDE,WOMEN,2017,6.0
CHE-2018,CHE,SUICIDE,WOMEN,2018,6.3
CHE-2019,CHE,SUICIDE,WOMEN,2019,5.9
TUR-2009,TUR,SUICIDE,MEN,2009,3.7
TUR-2010,TUR,SUICIDE,MEN,2010,3.8
TUR-2011,TUR,SUICIDE,MEN,2011,2.8
TUR-2012,TUR,SUICIDE,MEN,2012,3.4
TUR-2013,TUR,SUICIDE,MEN,2013,4.2
TUR-2014,TUR,SUICIDE,MEN,2014,3.7
TUR-2015,TUR,SUICIDE,MEN,2015,3.4
TUR-2016,TUR,SUICIDE,MEN,2016,4.2
TUR-2019,TUR,SUICIDE,MEN,2019,7.0
TUR-2009,TUR,SUICIDE,WOMEN,2009,0.9
TUR-2010,TUR,SUICIDE,WOMEN,2010,1.2
TUR-2011,TUR,SUICIDE,WOMEN,2011,0.8
TUR-2012,TUR,SUICIDE,WOMEN,2012,1.1
TUR-2013,TUR,SUICIDE,WOMEN,2013,1.3
TUR-2014,TUR,SUICIDE,WOMEN,2014,1.1
TUR-2015,TUR,SUICIDE,WOMEN,2015,1.0
TUR-2016,TUR,SUICIDE,WOMEN,2016,1.1
TUR-2019,TUR,SUICIDE,WOMEN,2019,2.0
GBR-1990,GBR,SUICIDE,MEN,1990,13.2
GBR-1991,GBR,SUICIDE,MEN,1991,12.9
GBR-1992,GBR,SUICIDE,MEN,1992,13.0
GBR-1993,GBR,SUICIDE,MEN,1993,12.5
GBR-1994,GBR,SUICIDE,MEN,1994,12.2
GBR-1995,GBR,SUICIDE,MEN,1995,12.0
GBR-1996,GBR,SUICIDE,MEN,1996,11.3
GBR-1997,GBR,SUICIDE,MEN,1997,11.3
GBR-1998,GBR,SUICIDE,MEN,1998,11.9
GBR-1999,GBR,SUICIDE,MEN,1999,12.0
GBR-2001,GBR,SUICIDE,MEN,2001,11.3
GBR-2002,GBR,SUICIDE,MEN,2002,11.1
GBR-2003,GBR,SUICIDE,MEN,2003,10.7
GBR-2004,GBR,SUICIDE,MEN,2004,11.0
GBR-2005,GBR,SUICIDE,MEN,2005,10.5
GBR-2006,GBR,SUICIDE,MEN,2006,10.8
GBR-2007,GBR,SUICIDE,MEN,2007,10.2
GBR-2008,GBR,SUICIDE,MEN,2008,11.1
GBR-2009,GBR,SUICIDE,MEN,2009,11.0
GBR-2010,GBR,SUICIDE,MEN,2010,10.6
GBR-2011,GBR,SUICIDE,MEN,2011,11.2
GBR-2012,GBR,SUICIDE,MEN,2012,11.4
GBR-2013,GBR,SUICIDE,MEN,2013,12.3
GBR-2014,GBR,SUICIDE,MEN,2014,11.8
GBR-2015,GBR,SUICIDE,MEN,2015,11.8
GBR-2016,GBR,SUICIDE,MEN,2016,11.5
GBR-2017,GBR,SUICIDE,MEN,2017,11.2
GBR-2018,GBR,SUICIDE,MEN,2018,12.6
GBR-2019,GBR,SUICIDE,MEN,2019,13.5
GBR-2020,GBR,SUICIDE,MEN,2020,12.9
